Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-40325,Paid Ads,Working Women,10,Google,63502,4547,1108,785,365025,160.58,1.9,Hindi,10.14,Premium Shoppers,10-04-2025
NY-CMP-40326,Influencer,Tier 2 City Customers,23,WhatsApp,77760,9135,2344,1090,533010,112.18,3.36,Bengali,16.16,College Students,07-03-2025
NY-CMP-40327,Paid Ads,Working Women,18,"Email, WhatsApp, Google",71362,4972,2906,1373,410527,175.87,0.7,English,12.96,College Students,02-03-2025
NY-CMP-40328,Social Media,College Students,12,"Google, Instagram, Facebook",90789,11060,4595,1593,1225017,145.43,4.29,English,19,Tier 2 City Customers,31-03-2025
NY-CMP-40329,Influencer,Premium Shoppers,25,"Google, WhatsApp, Facebook",77033,7457,2899,1716,619476,111.92,2.23,Bengali,15.67,Tier 2 City Customers,25-02-2025
NY-CMP-40330,Social Media,Working Women,18,"Google, YouTube",57446,5091,2121,1139,644674,262.61,1.16,Hindi,14.54,Working Women,27-03-2025
NY-CMP-40331,Social Media,Working Women,6,"Instagram, WhatsApp",26818,2981,1477,617,370817,473.06,0.27,Tamil,18.92,Premium Shoppers,24-01-2025
NY-CMP-40332,SEO,Youth,10,"WhatsApp, Email, Facebook",94005,3598,2109,1657,1257663,59.99,11.65,Tamil,7.83,Working Women,25-10-2024
NY-CMP-40333,Email,Youth,26,"Email, WhatsApp, Google",89436,7391,2896,2083,1341452,53.06,11.14,Tamil,13.83,Youth,17-11-2024
NY-CMP-40334,Paid Ads,Working Women,21,Facebook,19528,1512,480,171,55233,429.04,-0.25,Bengali,11.08,Youth,13-07-2024
NY-CMP-40335,Influencer,College Students,18,"Google, Facebook",78979,5420,2127,1453,540516,203.69,0.83,Bengali,11.4,Youth,29-12-2024
NY-CMP-40336,Paid Ads,Premium Shoppers,25,"Email, Facebook, WhatsApp",41399,1654,898,320,239360,370.78,1.02,English,6.94,Premium Shoppers,10-07-2024
NY-CMP-40337,Email,Premium Shoppers,6,"Instagram, WhatsApp, YouTube",85644,12817,4428,2454,714114,62.4,3.66,English,23,Premium Shoppers,08-02-2025
NY-CMP-40338,Social Media,Youth,5,"YouTube, Facebook, Instagram",47698,2807,1288,803,278641,214.68,0.62,English,10.27,College Students,07-02-2025
NY-CMP-40339,Social Media,Tier 2 City Customers,20,YouTube,15064,696,179,131,29737,391.47,-0.42,Hindi,6.68,Tier 2 City Customers,03-12-2024
NY-CMP-40340,Influencer,College Students,13,Google,51746,3426,1129,833,192423,297.01,-0.22,Tamil,10.41,Premium Shoppers,10-11-2024
NY-CMP-40341,Paid Ads,Tier 2 City Customers,13,Google,14976,1565,593,420,183960,441.48,-0.01,Bengali,17.21,Tier 2 City Customers,27-01-2025
NY-CMP-40342,Influencer,Youth,18,"Facebook, Google",32387,1454,690,317,121728,341.58,0.12,Tamil,7.6,College Students,23-07-2024
NY-CMP-40343,Influencer,Youth,5,WhatsApp,97724,6368,3661,2556,1827540,67.86,9.54,Bengali,12.88,Premium Shoppers,05-08-2024
NY-CMP-40344,Email,Premium Shoppers,28,"Google, YouTube",50913,4307,2490,1778,609854,156.81,1.19,English,16.84,Working Women,20-09-2024
NY-CMP-40345,SEO,Working Women,29,YouTube,37225,2444,970,516,356556,154.01,3.49,Hindi,10.56,Working Women,13-04-2025
NY-CMP-40346,Paid Ads,Youth,8,"Google, Facebook, Email",64669,1540,441,213,169122,1260.69,-0.37,Tamil,3.39,Tier 2 City Customers,26-12-2024
NY-CMP-40347,Social Media,Premium Shoppers,7,"WhatsApp, Email",98133,3857,1779,1333,687828,182.74,1.82,Hindi,7.1,College Students,12-11-2024
NY-CMP-40348,Paid Ads,Tier 2 City Customers,21,"Instagram, Facebook, Email",24892,3356,1142,493,217413,465.78,-0.05,Tamil,20.05,Premium Shoppers,15-10-2024
NY-CMP-40349,Email,College Students,22,"Instagram, Email",24451,1365,655,366,181170,466.33,0.06,Tamil,9.76,Premium Shoppers,12-05-2025
NY-CMP-40350,Paid Ads,Tier 2 City Customers,8,"Instagram, YouTube",53233,7436,4001,2739,914826,38.57,7.66,Bengali,26.63,Premium Shoppers,05-03-2025
NY-CMP-40351,Social Media,Tier 2 City Customers,26,Facebook,41642,5201,1105,662,364100,194.98,1.82,English,16.73,Tier 2 City Customers,17-11-2024
NY-CMP-40352,Paid Ads,Working Women,22,"YouTube, Facebook",71657,9972,2927,979,214401,80.81,1.71,Tamil,19.37,College Students,11-12-2024
NY-CMP-40353,Social Media,Working Women,17,WhatsApp,28318,2338,783,609,390369,471.57,0.36,Bengali,13.17,Tier 2 City Customers,18-10-2024
NY-CMP-40354,SEO,Working Women,24,"Instagram, WhatsApp, Email",91542,3909,2271,1705,1046870,91.21,5.73,Bengali,8.61,College Students,12-09-2024
NY-CMP-40355,Email,Youth,30,"Google, Instagram, Email",32625,4054,1527,1180,522740,148.74,1.98,Hindi,20.72,College Students,06-10-2024
NY-CMP-40356,Paid Ads,Tier 2 City Customers,9,"Google, YouTube",15918,1695,437,159,39432,768.23,-0.68,English,14.39,Youth,11-09-2024
NY-CMP-40357,Social Media,College Students,22,Email,17870,1300,530,313,97030,249.92,0.24,Hindi,11.99,Premium Shoppers,14-08-2024
NY-CMP-40358,Email,Premium Shoppers,7,"WhatsApp, Facebook, YouTube",15350,596,334,100,66600,538.72,0.24,Tamil,6.71,Premium Shoppers,12-09-2024
NY-CMP-40359,SEO,Working Women,24,Email,24979,1289,370,135,51030,2093.65,-0.82,Hindi,7.18,Premium Shoppers,01-06-2025
NY-CMP-40360,Social Media,College Students,16,Email,89129,4888,1762,585,254475,425.51,0.02,English,8.12,Premium Shoppers,12-09-2024
NY-CMP-40361,SEO,Working Women,20,"Facebook, Email, WhatsApp",88730,8269,3080,2313,1302219,100.25,4.62,Bengali,15.4,Youth,31-05-2025
NY-CMP-40362,Influencer,College Students,16,"Email, Facebook",43118,2913,824,319,158862,523.26,-0.05,Tamil,9.41,College Students,23-01-2025
NY-CMP-40363,Paid Ads,Tier 2 City Customers,9,"WhatsApp, Facebook",16417,1142,545,400,180400,398.61,0.13,Hindi,12.71,Working Women,19-07-2024
NY-CMP-40364,SEO,Premium Shoppers,21,Email,84197,7610,4310,3020,2334460,62.86,11.3,English,17.74,College Students,01-06-2025
NY-CMP-40365,Influencer,Premium Shoppers,19,"WhatsApp, Email",88564,6229,1810,1166,827860,231.84,2.06,Hindi,10.39,Premium Shoppers,28-11-2024
NY-CMP-40366,Social Media,Youth,30,"Email, Facebook, YouTube",88466,13000,5657,3596,1143528,74.66,3.26,English,25.15,Premium Shoppers,14-05-2025
NY-CMP-40367,Social Media,Youth,25,Instagram,70650,2344,641,394,145780,519.46,-0.29,Hindi,4.78,Youth,20-10-2024
NY-CMP-40368,Social Media,Working Women,16,WhatsApp,16329,1735,870,576,351936,214.95,1.84,English,19.48,Tier 2 City Customers,03-10-2024
NY-CMP-40369,Paid Ads,College Students,12,"Instagram, WhatsApp, Facebook",83324,8229,3432,1519,571144,81.43,3.62,Hindi,15.82,Youth,30-04-2025
NY-CMP-40370,Social Media,Youth,25,Google,50342,5839,1873,849,660522,270.59,1.88,English,17.01,College Students,18-10-2024
NY-CMP-40371,Social Media,Tier 2 City Customers,17,"WhatsApp, YouTube, Instagram",96669,12465,5358,4088,2563176,13.66,44.91,Tamil,22.67,Youth,04-05-2025
NY-CMP-40372,Social Media,Tier 2 City Customers,19,"Facebook, YouTube",25534,631,190,61,13237,1379.1,-0.84,Tamil,3.45,Youth,28-02-2025
NY-CMP-40373,Influencer,Premium Shoppers,19,"Email, Facebook",78909,10934,5599,4387,1447710,21.58,14.29,English,26.51,Youth,16-11-2024
NY-CMP-40374,Email,Tier 2 City Customers,21,"Google, WhatsApp, Instagram",28290,2089,653,266,193914,626.57,0.16,Bengali,10.63,Tier 2 City Customers,28-03-2025
NY-CMP-40375,Influencer,Working Women,28,"Email, WhatsApp",95863,8722,4488,2844,2084652,87.5,7.38,Tamil,16.75,Tier 2 City Customers,31-07-2024
NY-CMP-40376,Social Media,Youth,23,"Instagram, WhatsApp, Facebook",77763,7817,4385,3480,2630880,50.8,13.88,Tamil,20.17,Premium Shoppers,30-03-2025
NY-CMP-40377,Social Media,Youth,28,"Instagram, Facebook, WhatsApp",83186,2172,545,210,92400,1278.74,-0.66,Tamil,3.52,Working Women,01-05-2025
NY-CMP-40378,Social Media,Premium Shoppers,10,"WhatsApp, Instagram, Email",23506,3391,1303,697,438413,249.8,1.52,Bengali,22.93,Premium Shoppers,28-01-2025
NY-CMP-40379,Paid Ads,Premium Shoppers,22,Email,45251,5067,2960,2053,1605446,112.88,5.93,Tamil,22.28,College Students,08-01-2025
NY-CMP-40380,Paid Ads,Youth,13,"YouTube, Email",57615,3323,1077,382,259378,217,2.13,English,8.3,Premium Shoppers,14-03-2025
NY-CMP-40381,Email,Youth,6,"YouTube, WhatsApp",76920,8886,5039,2024,1034264,89.61,4.7,Hindi,20.73,College Students,05-12-2024
NY-CMP-40382,Social Media,Tier 2 City Customers,15,"Instagram, Facebook, YouTube",46048,4502,1385,1019,315890,256.39,0.21,English,15,College Students,21-12-2024
NY-CMP-40383,SEO,College Students,29,"WhatsApp, Instagram, YouTube",68952,7850,2271,1792,1356544,158.4,3.78,English,17.28,Tier 2 City Customers,19-01-2025
NY-CMP-40384,Email,College Students,20,"Facebook, Google, Email",12948,1450,313,120,38640,833.99,-0.61,English,14.54,Premium Shoppers,01-04-2025
NY-CMP-40385,Influencer,College Students,19,Instagram,10292,871,508,253,176341,1072.39,-0.35,Hindi,15.86,Working Women,25-03-2025
NY-CMP-40386,Email,Premium Shoppers,21,"Instagram, Google, Email",78865,7455,2788,1284,553404,156.96,1.75,Bengali,14.62,Working Women,20-11-2024
NY-CMP-40387,Email,Working Women,21,WhatsApp,65698,2981,987,663,334152,207.75,1.43,English,7.05,Working Women,18-02-2025
NY-CMP-40388,Social Media,Tier 2 City Customers,9,"WhatsApp, Google, YouTube",53605,5015,2706,1200,619200,113.53,3.55,Hindi,16.64,Premium Shoppers,23-12-2024
NY-CMP-40389,Influencer,Tier 2 City Customers,13,Instagram,44145,5749,3337,1543,442841,107.9,1.66,Bengali,24.08,Youth,08-12-2024
NY-CMP-40390,Influencer,Youth,29,"Instagram, Google",59440,2742,864,568,138024,281.78,-0.14,Hindi,7.02,College Students,11-05-2025
NY-CMP-40391,Email,Premium Shoppers,12,Email,97179,12780,5791,2123,772772,115.12,2.16,Tamil,21.29,Youth,30-08-2024
NY-CMP-40392,SEO,College Students,21,WhatsApp,89105,12239,4285,2104,1014128,70.12,5.87,Tamil,20.91,Youth,26-09-2024
NY-CMP-40393,Social Media,Premium Shoppers,9,"Google, YouTube",22690,3255,1890,1469,715403,155.03,2.14,Hindi,29.15,Premium Shoppers,19-11-2024
NY-CMP-40394,SEO,Youth,13,"Instagram, WhatsApp",56469,3039,1520,1213,383308,72.04,3.39,Bengali,10.22,Youth,27-12-2024
NY-CMP-40395,Influencer,Working Women,24,"Instagram, Google, Facebook",88194,8001,1969,995,298500,184.01,0.63,Tamil,12.43,Premium Shoppers,31-10-2024
NY-CMP-40396,Social Media,Youth,14,"Email, Google, Facebook",57097,6471,2092,1263,855051,214.8,2.15,Hindi,17.21,College Students,26-07-2024
NY-CMP-40397,Influencer,Youth,21,"WhatsApp, Facebook, Instagram",12853,1489,559,360,282240,594.49,0.32,English,18.73,College Students,26-09-2024
NY-CMP-40398,Email,Tier 2 City Customers,14,"WhatsApp, YouTube",52799,4299,2082,1472,546112,76.14,3.87,English,14.87,Working Women,29-09-2024
NY-CMP-40399,Email,Tier 2 City Customers,8,"YouTube, Facebook, Google",64519,6495,2691,1090,372780,137.99,1.48,Hindi,15.93,Premium Shoppers,17-11-2024
NY-CMP-40400,Social Media,Premium Shoppers,17,"WhatsApp, Google",95992,4059,1343,519,301020,561.26,0.03,Hindi,6.17,Youth,08-02-2025
NY-CMP-40401,Email,College Students,6,"Google, WhatsApp",92571,6877,1840,657,407340,355.74,0.74,Bengali,10.13,College Students,28-09-2024
NY-CMP-40402,SEO,Working Women,16,"Google, Facebook",54907,4344,2104,1128,466992,222.32,0.86,Bengali,13.8,College Students,23-09-2024
NY-CMP-40403,Social Media,College Students,8,"WhatsApp, Instagram",78680,6446,2678,1309,667590,94.68,4.39,Hindi,13.26,College Students,13-05-2025
NY-CMP-40404,Email,Working Women,11,"Google, Email, WhatsApp",26593,3371,1028,661,293484,227.62,0.95,Hindi,19.03,College Students,08-06-2025
NY-CMP-40405,Influencer,College Students,15,WhatsApp,21830,2803,1172,494,157586,307.07,0.04,Bengali,20.47,Premium Shoppers,06-03-2025
NY-CMP-40406,Social Media,Tier 2 City Customers,24,"Instagram, Facebook",90629,5148,2619,1434,328386,132.39,0.73,English,10.15,Premium Shoppers,10-04-2025
NY-CMP-40407,Social Media,Premium Shoppers,26,Instagram,91016,9131,2669,1608,730032,80.88,4.61,Hindi,14.73,Youth,16-05-2025
NY-CMP-40408,SEO,Premium Shoppers,11,Google,30944,1874,385,183,139446,1545.83,-0.51,Hindi,7.89,Youth,01-11-2024
NY-CMP-40409,Paid Ads,Tier 2 City Customers,10,"Email, YouTube",61582,8863,1851,1145,420215,203.91,0.8,English,19.26,Working Women,20-04-2025
NY-CMP-40410,SEO,Working Women,26,"Email, Google",90463,7017,2456,798,341544,235.59,0.82,Tamil,11.35,College Students,30-05-2025
NY-CMP-40411,Paid Ads,Tier 2 City Customers,30,"Instagram, Email, WhatsApp",88483,13031,6558,3915,2450790,65.47,8.56,Tamil,26.56,Premium Shoppers,27-09-2024
NY-CMP-40412,Paid Ads,Working Women,19,Email,27661,1996,805,528,366432,443.07,0.57,Hindi,12.03,Premium Shoppers,04-08-2024
NY-CMP-40413,Email,Tier 2 City Customers,28,"WhatsApp, Google, Instagram",96455,6994,3175,2158,1547286,117.64,5.1,English,12.78,College Students,20-05-2025
NY-CMP-40414,Email,Tier 2 City Customers,6,Google,95515,3900,1315,424,124232,572.22,-0.49,Bengali,5.9,Youth,18-04-2025
NY-CMP-40415,Email,Working Women,22,"Email, Instagram",98680,6024,3034,1676,791072,61.61,6.66,Bengali,10.88,Youth,17-08-2024
NY-CMP-40416,SEO,Working Women,16,YouTube,51483,1684,472,305,91195,221.16,0.35,English,4.78,Tier 2 City Customers,02-09-2024
NY-CMP-40417,Influencer,Youth,6,"Google, WhatsApp",91716,3454,1183,495,172755,524.05,-0.33,Hindi,5.6,College Students,01-06-2025
NY-CMP-40418,Social Media,Premium Shoppers,17,"Email, Google, Instagram",21872,800,200,137,82474,2080.93,-0.71,Bengali,5.2,Premium Shoppers,19-03-2025
NY-CMP-40419,SEO,College Students,13,"Instagram, Facebook, Google",75527,2315,1246,605,208120,173.75,0.98,Tamil,5.52,College Students,28-08-2024
NY-CMP-40420,Social Media,Tier 2 City Customers,14,"Instagram, WhatsApp, Google",90739,12133,6641,2627,2049060,24.63,30.67,Bengali,23.59,Working Women,04-08-2024
NY-CMP-40421,SEO,Working Women,13,YouTube,40075,5297,1982,792,562320,349.87,1.03,Hindi,20.14,College Students,28-11-2024
NY-CMP-40422,Influencer,Tier 2 City Customers,29,"Instagram, Email, Facebook",49882,5284,2334,1829,925474,70.68,6.16,Bengali,18.94,Premium Shoppers,14-08-2024
NY-CMP-40423,Paid Ads,Premium Shoppers,21,"YouTube, Email, Facebook",51553,5376,2855,1469,495053,136.14,1.48,Bengali,18.82,Tier 2 City Customers,04-07-2024
NY-CMP-40424,Social Media,Tier 2 City Customers,19,"Google, Instagram",95718,10905,3005,1628,1120064,60.68,10.34,Tamil,16.23,Premium Shoppers,03-12-2024
NY-CMP-40425,Social Media,Tier 2 City Customers,5,Instagram,99935,9220,2487,1136,803152,99.79,6.08,Tamil,12.85,Working Women,02-04-2025
NY-CMP-40426,Influencer,Working Women,9,YouTube,14773,671,281,102,67422,1597.75,-0.59,Hindi,7.13,Working Women,18-08-2024
NY-CMP-40427,Paid Ads,Youth,26,"Google, YouTube",86398,2589,847,603,372654,152.55,3.05,Tamil,4.67,Youth,18-02-2025
NY-CMP-40428,Paid Ads,Premium Shoppers,12,"Instagram, Google",98566,6997,4072,1661,576367,87.94,2.95,Tamil,12.92,College Students,17-03-2025
NY-CMP-40429,Paid Ads,Tier 2 City Customers,18,"Instagram, Google, Facebook",22977,1603,418,272,154224,245.97,1.31,English,9.98,College Students,24-05-2025
NY-CMP-40430,Social Media,College Students,7,"Facebook, Instagram, WhatsApp",73537,4223,1116,647,470369,103.64,6.01,Bengali,8.14,Working Women,22-01-2025
NY-CMP-40431,Email,Tier 2 City Customers,15,"YouTube, WhatsApp, Google",95320,2042,1149,497,356349,172.38,3.16,Tamil,3.87,Working Women,01-08-2024
NY-CMP-40432,Email,College Students,20,"Instagram, Email",93590,9989,2504,1101,849972,81.03,8.53,Bengali,14.53,Working Women,03-06-2025
NY-CMP-40433,Email,Working Women,13,"YouTube, Google",12733,329,89,55,29260,4177.76,-0.87,English,3.71,Working Women,03-10-2024
NY-CMP-40434,Influencer,College Students,26,"Facebook, Email, WhatsApp",85526,11452,2374,996,608556,255.75,1.39,Bengali,17.33,College Students,06-09-2024
NY-CMP-40435,Social Media,Premium Shoppers,24,Email,84263,2760,944,441,347508,400.44,0.97,Bengali,4.92,Youth,25-08-2024
NY-CMP-40436,Email,Working Women,6,"Email, WhatsApp, Google",50081,7004,2956,1977,966753,128.5,2.81,Bengali,23.84,Youth,21-01-2025
NY-CMP-40437,Paid Ads,College Students,28,"WhatsApp, Email",33268,4813,2136,1301,705142,173.22,2.13,English,24.8,Premium Shoppers,22-10-2024
NY-CMP-40438,Paid Ads,Youth,27,"Email, Facebook, Google",40508,2850,1673,990,556380,94.14,4.97,Bengali,13.61,College Students,29-05-2025
NY-CMP-40439,SEO,Premium Shoppers,19,"Instagram, WhatsApp, Facebook",50416,7129,3875,2736,1477440,101.75,4.31,Bengali,27.25,Youth,13-11-2024
NY-CMP-40440,SEO,College Students,5,"Facebook, YouTube",10164,1206,284,97,33659,1243.04,-0.72,Bengali,15.61,Youth,20-10-2024
NY-CMP-40441,Social Media,Tier 2 City Customers,8,Instagram,29496,978,515,245,135975,399.29,0.39,Bengali,5.89,Working Women,17-11-2024
NY-CMP-40442,Influencer,College Students,29,"Email, Google",68354,2117,982,508,290576,478.55,0.2,English,5.28,Youth,14-04-2025
NY-CMP-40443,Influencer,Working Women,25,"WhatsApp, Email, YouTube",10440,500,162,58,38396,1691.26,-0.61,Hindi,6.9,Working Women,02-07-2024
NY-CMP-40444,Email,Premium Shoppers,18,"Email, YouTube, Instagram",24483,2630,533,199,78406,553.61,-0.29,Bengali,13.73,Working Women,15-01-2025
NY-CMP-40445,Email,Working Women,17,YouTube,97351,4242,1532,562,234354,280.34,0.49,Hindi,6.51,Premium Shoppers,03-01-2025
NY-CMP-40446,Social Media,Premium Shoppers,13,"Email, Facebook",12943,703,304,92,22448,2328.72,-0.9,Hindi,8.49,Premium Shoppers,03-03-2025
NY-CMP-40447,Email,College Students,11,"Instagram, Google, Facebook",52653,2617,779,568,374312,177.69,2.71,Bengali,7.53,Tier 2 City Customers,01-10-2024
NY-CMP-40448,Paid Ads,College Students,23,Email,94185,9562,4197,1589,1031261,159.08,3.08,Hindi,16.3,Tier 2 City Customers,16-10-2024
NY-CMP-40449,Email,Working Women,7,Email,71288,6099,3142,979,545303,147.71,2.77,Bengali,14.34,Tier 2 City Customers,08-05-2025
NY-CMP-40450,SEO,College Students,7,Facebook,96393,9522,2673,1067,584716,56.55,8.69,Tamil,13.76,Tier 2 City Customers,27-12-2024
NY-CMP-40451,SEO,College Students,30,"Email, Facebook, Google",55292,2539,777,254,122682,1162.18,-0.58,English,6.46,Youth,24-10-2024
NY-CMP-40452,SEO,College Students,7,Facebook,51081,4773,2833,2054,899652,90.89,3.82,Tamil,18.91,Premium Shoppers,06-01-2025
NY-CMP-40453,Social Media,Premium Shoppers,30,"Facebook, YouTube, Google",22034,1551,875,651,156240,77.52,2.1,Hindi,13.96,Youth,15-03-2025
NY-CMP-40454,Social Media,College Students,20,"WhatsApp, Instagram",43503,5511,2889,1938,1374042,107.8,5.58,Tamil,23.76,Premium Shoppers,19-02-2025
NY-CMP-40455,SEO,Working Women,19,Google,42086,4321,2154,807,211434,103.27,1.54,Hindi,17.3,Working Women,07-11-2024
NY-CMP-40456,Influencer,Youth,21,"Facebook, YouTube, WhatsApp",82225,10778,2748,1297,364457,186,0.51,English,18.03,Premium Shoppers,25-11-2024
NY-CMP-40457,SEO,College Students,9,Email,16532,2007,962,344,163056,544.64,-0.13,Tamil,20.04,Working Women,25-05-2025
NY-CMP-40458,Email,Tier 2 City Customers,6,"WhatsApp, Email",11989,735,417,146,99718,789.61,-0.14,English,10.83,Tier 2 City Customers,21-08-2024
NY-CMP-40459,SEO,Tier 2 City Customers,14,"YouTube, WhatsApp, Google",49626,3036,1625,1259,744069,147.26,3.01,Bengali,11.93,Working Women,24-07-2024
NY-CMP-40460,Social Media,Tier 2 City Customers,20,Google,45307,4941,1325,881,623748,92.53,6.65,Tamil,15.77,College Students,31-12-2024
NY-CMP-40461,Paid Ads,Premium Shoppers,22,YouTube,94262,5698,2247,708,441084,164.87,2.78,Hindi,9.18,Youth,21-01-2025
NY-CMP-40462,Social Media,College Students,28,"Google, Instagram",57166,7817,4502,1660,1025880,157.13,2.93,Bengali,24.45,Tier 2 City Customers,24-08-2024
NY-CMP-40463,Social Media,Youth,30,"WhatsApp, Email",50338,3352,1275,871,451178,97.72,4.3,English,10.92,Working Women,08-07-2024
NY-CMP-40464,SEO,Working Women,12,"WhatsApp, Google, Facebook",92182,9518,3576,1219,726524,167.36,2.56,Bengali,15.53,Premium Shoppers,26-08-2024
NY-CMP-40465,Influencer,Tier 2 City Customers,17,Email,19295,830,405,302,195998,290.12,1.24,Bengali,7.97,Youth,11-05-2025
NY-CMP-40466,Influencer,Youth,10,"Google, Facebook",55483,8069,3707,2853,890136,101.53,2.07,English,26.37,Working Women,25-09-2024
NY-CMP-40467,Social Media,Youth,19,Google,78627,11096,4582,2982,1762362,24.64,22.99,English,23.73,Premium Shoppers,11-03-2025
NY-CMP-40468,Paid Ads,Youth,7,YouTube,93861,7155,3844,2902,1805044,26.95,22.08,Tamil,14.81,Premium Shoppers,27-09-2024
NY-CMP-40469,Influencer,College Students,14,WhatsApp,66388,4232,2371,1718,506810,106.08,1.78,Hindi,12.53,College Students,29-05-2025
NY-CMP-40470,SEO,College Students,25,Facebook,13122,503,199,150,76800,1448.38,-0.65,English,6.49,Premium Shoppers,28-12-2024
NY-CMP-40471,Influencer,Youth,11,"Google, Facebook",90327,1819,436,183,62403,817.01,-0.58,Tamil,2.7,Working Women,01-01-2025
NY-CMP-40472,Social Media,Youth,30,"Google, Facebook, WhatsApp",14954,1429,521,363,97284,181.54,0.48,English,15.47,Working Women,05-04-2025
NY-CMP-40473,Influencer,Youth,7,YouTube,39054,3615,1666,608,484576,171.98,3.63,Tamil,15.08,Premium Shoppers,27-01-2025
NY-CMP-40474,Paid Ads,College Students,12,"Google, Facebook, Email",77884,3002,758,261,186354,743.58,-0.04,English,5.16,College Students,21-08-2024
